"area","epiweek","alpha_Rt","background_Rt","generation_time","alpha_cases_corrected","background_cases_corrected","alpha_proportion","temperature","relative_humidity","specific_humidity","uv","precipitation","Pop_density","Population","stringency","gov_response","containment_health","economic_support"
"Sussex and East Surrey",51,1.24,0.86,"original",2474.14735412677,666.852645873232,0.787694159225332,9.94488702501569,85.9012516566685,0.00649113480799964,11455.6117466518,0.000164825557346506,486.284942626953,1874597,68.65,71.0142857142857,66.87,100
"Sussex and East Surrey",52,1.87,1.15,"original",2861.49950206672,534.500497933283,0.842608805084428,7.60369566508702,86.6626990182059,0.00582839618436992,9937.14285714286,0.000288192970804196,486.284942626953,1874597,72.6857142857143,73.28,69.4642857142857,100
"Sussex and East Surrey",53,0.75,0.58,"original",5048.57332432392,566.426675676083,0.899122586700609,2.64935202257974,88.7536414010184,0.00393718131817877,13034.5774274554,5.4111976396598e-05,486.284942626953,1874597,74.07,74.06,70.36,100
"Sussex and East Surrey",54,0.82,0.65,"original",4408.70314150033,377.296858499668,0.921166556936969,1.4149175286293,90.0364750453404,0.00379261966528637,12721.6005859375,4.96408896231466e-05,486.284942626953,1874597,85.9757142857143,82.5457142857143,80.0542857142857,100
"Sussex and East Surrey",55,0.63,0.58,"original",3255.58213007406,507.417869925941,0.865156027125713,4.87263943467821,88.2409809657506,0.00486250883633537,9388.19011579241,0.000175111192602019,486.284942626953,1874597,87.96,83.96,81.67,100
"The Black Country and West Birmingham",45,2.11,1.15,"original",18.4190080857842,6546.58099191422,0.0028056371798605,7.98702144622803,84.7684184483119,0.0057364315725863,21605.0392020089,7.90447764822082e-05,1513.19262695312,1769789,72.62,71.5785714285714,67.5171428571429,100
"The Black Country and West Birmingham",46,1.57,0.77,"original",31.6358174401638,4963.36418255984,0.00633349698501779,10.6827214104789,87.8211833408901,0.00692774521719132,13622.0525251116,0.000149240380064189,1513.19262695312,1769789,77.78,74.48,70.83,100
"The Black Country and West Birmingham",47,1.54,0.68,"original",60.7407628870358,6156.25923711296,0.00977010823339807,9.12284844262259,83.9044167654855,0.00616424544049161,9678.50969587054,4.19380977655846e-05,1513.19262695312,1769789,75.3971428571429,73.1428571428571,69.3042857142857,100
"The Black Country and West Birmingham",48,1.85,0.76,"original",120.375241212997,4706.624758787,0.0249378995676398,6.70608997344971,90.7738473074777,0.00559666619769165,10064.1432059152,6.20493365894552e-05,1513.19262695312,1769789,75,72.92,69.05,100
"The Black Country and West Birmingham",49,2.49,1,"original",241.11172923104,3618.88827076896,0.0624641785572642,5.06850137029375,91.4683271135603,0.0047876190261117,7589.75645228795,0.000166072589568752,1513.19262695312,1769789,70.7657142857143,68.7514285714286,64.2842857142857,100
"The Black Country and West Birmingham",50,2.24,0.97,"original",673.567465950304,3483.4325340497,0.162032106314723,6.58755431856428,92.5979527064732,0.00527196537171091,7567.60993303571,0.000122405208393112,1513.19262695312,1769789,67.59,69.8842857142857,65.5771428571429,100
"The Black Country and West Birmingham",51,1.65,0.83,"original",1432.7019772118,2738.2980227882,0.34349124363745,8.99067292894636,88.1055232456752,0.00607011813138213,8615.29425920759,0.000112790472895443,1513.19262695312,1769789,68.65,71.0142857142857,66.87,100
"The Black Country and West Birmingham",52,2.61,1.28,"original",3099.35632614952,2841.64367385048,0.521689332797429,5.82747143507004,87.4642562866211,0.00500650687276253,9130.69789341518,0.000202336728643964,1513.19262695312,1769789,72.6857142857143,73.28,69.4642857142857,100
"The Black Country and West Birmingham",53,1.12,0.63,"original",8231.68097307577,4097.31902692423,0.667668178528329,1.8862179549677,92.1427470615932,0.00373521986018334,10159.9393136161,4.8873022105259e-05,1513.19262695312,1769789,74.07,74.06,70.36,100
"The Black Country and West Birmingham",54,1.01,0.6,"original",11652.8673536945,3348.13264630548,0.776806036510534,0.762172013521194,90.880129132952,0.00366349847588156,11266.9478236607,1.23369174056214e-05,1513.19262695312,1769789,85.9757142857143,82.5457142857143,80.0542857142857,100
"The Black Country and West Birmingham",55,0.84,0.51,"original",9448.90604608902,2211.09395391098,0.810369300693741,4.02559174810137,90.880489894322,0.00467260158620775,8126.73597935268,0.000205422823975303,1513.19262695312,1769789,87.96,83.96,81.67,100
"West Yorkshire and Harrogate (Health and Care Partnership)",45,1.5,0.9,"original",18.2328833055939,11120.7671166944,0.00163685100148972,7.83369793210711,90.4772469656808,0.00569872418418527,16594.6340680804,9.32793625992697e-05,696.902709960938,2521871,72.62,71.5785714285714,67.5171428571429,100
"West Yorkshire and Harrogate (Health and Care Partnership)",46,1.09,0.61,"original",41.4104906145306,10592.5895093855,0.00389415935814657,10.3507486070905,89.4856501988002,0.00665553299976247,12016.0416434152,0.000174158001495276,696.902709960938,2521871,77.78,74.48,70.83,100
"West Yorkshire and Harrogate (Health and Care Partnership)",47,1.22,0.66,"original",44.201029868097,6887.7989701319,0.0063763747645841,8.66063860484532,86.269166128976,0.0059951988847128,8746.78442382812,9.02082434289956e-05,696.902709960938,2521871,75.3971428571429,73.1428571428571,69.3042857142857,100
"West Yorkshire and Harrogate (Health and Care Partnership)",48,1.51,0.79,"original",48.7086130509755,4185.29138694902,0.0115041599081189,7.0954110281808,91.1711109706334,0.00540064335135477,8349.00669642857,4.06924093060265e-05,696.902709960938,2521871,75,72.92,69.05,100
"West Yorkshire and Harrogate (Health and Care Partnership)",49,1.87,0.91,"original",60.6059621639827,3260.39403783602,0.0182493111002658,5.29805387769427,91.880740574428,0.00464752263256482,7239.1200125558,0.000191276432165718,696.902709960938,2521871,70.7657142857143,68.7514285714286,64.2842857142857,100
"West Yorkshire and Harrogate (Health and Care Partnership)",50,2.01,0.91,"original",116.173620212541,2818.82637978746,0.0395821533943923,6.38833856582642,95.3667798723493,0.005169363958495,4591.13267299107,0.000196727037486458,696.902709960938,2521871,67.59,69.8842857142857,65.5771428571429,100
"West Yorkshire and Harrogate (Health and Care Partnership)",51,2.18,0.97,"original",246.006291213122,2226.99370878688,0.0994768666450148,8.66216264452253,89.3780223301479,0.00582249416038394,7213.51072474888,0.00016479771281703,696.902709960938,2521871,68.65,71.0142857142857,66.87,100
"West Yorkshire and Harrogate (Health and Care Partnership)",52,2.8,1.29,"original",811.749758325888,2881.25024167411,0.219807678940127,4.74198998723711,89.3042984008789,0.00449844326690904,7361.40107073103,0.000263938264457205,696.902709960938,2521871,72.6857142857143,73.28,69.4642857142857,100
"West Yorkshire and Harrogate (Health and Care Partnership)",53,1.22,0.67,"original",2496.82658377172,3858.17341622828,0.392891673292167,2.36163900579725,92.3130482264927,0.00360329931468836,9411.56940569196,3.40705254190863e-05,696.902709960938,2521871,74.07,74.06,70.36,100
"West Yorkshire and Harrogate (Health and Care Partnership)",54,1.01,0.58,"original",3565.68821798709,2991.31178201291,0.543798721669528,1.45844691991806,93.1145292009626,0.00371152857717659,9271.26520647321,6.56153031286522e-05,696.902709960938,2521871,85.9757142857143,82.5457142857143,80.0542857142857,100
"West Yorkshire and Harrogate (Health and Care Partnership)",55,1.12,0.63,"original",3600.75833158493,2018.24166841507,0.640818354081674,2.71335948365075,92.6085880824498,0.00405545466180359,8226.60682896205,0.000316991084868537,696.902709960938,2521871,87.96,83.96,81.67,100
