"area","epiweek","delta_Rt","alpha_Rt","Ratio","alpha_cases","delta_cases","delta_proportion","temperature","relative_humidity","specific_humidity","uv","precipitation","Pop_density","Population","first_dose","second_dose","full_vax","full_vax_rate","stringency","gov_response","containment_health","economic_support","stringency_lag1","stringency_lag2","gov_response_lag1","gov_response_lag2","containment_health_lag1","containment_health_lag2","economic_support_lag1","economic_support_lag2"
"Staffordshire and Stoke on Trent",19,1.31313207997126,0.714094633046707,1.83888097493457,56,10,0.151515151515152,10.3683286394392,80.0941892351423,0.00596823004473533,81002.0256696429,0.000136911157304504,611.01171875,1135935,662596,384679,384679,0.338645256990937,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Staffordshire and Stoke on Trent",20,1.57585666450279,0.714862831236067,2.20301750430831,40,16,0.285714285714286,9.84979833875384,80.0684672764369,0.0058366416820458,73227.7410714286,0.000261417802643596,611.01171875,1135935,684466,448478,448478,0.394809562166849,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Staffordshire and Stoke on Trent",21,1.70153112308764,0.703125800874864,2.42224440907886,12,97,0.889908256880734,11.3893473488944,73.2679857526507,0.00598224279071603,85609.8962053571,6.37467947393373e-05,611.01171875,1135935,705954,499823,499823,0.440010211851911,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Staffordshire and Stoke on Trent",22,1.67423266421599,0.679306436161238,2.47048704692633,10,180,0.947368421052632,15.2507351466588,70.926218850272,0.00750013188059841,101837.699776786,3.39689606393888e-05,611.01171875,1135935,716896,542155,542155,0.477276428668894,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Staffordshire and Stoke on Trent",23,1.674970258123,0.668006618607648,2.49925797275971,13,341,0.963276836158192,16.0479249954224,72.8612758091518,0.00826273432799748,95749.8147321429,1.03147195054427e-05,611.01171875,1135935,734929,574835,574835,0.506045680430658,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Staffordshire and Stoke on Trent",24,1.90067728610452,0.711402332969759,2.67290140200768,7,520,0.986717267552182,14.5254032952445,75.048962184361,0.00762409956327507,81630.9732142857,0.000111356790057471,611.01171875,1135935,759750,592513,592513,0.521608190609498,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Staffordshire and Stoke on Trent",25,1.90007062330417,0.726464953352708,2.60515164489117,4,1164,0.996575342465753,13.0828876495361,78.6438042776925,0.00735606113448739,75951.1752232143,9.25341307720373e-05,611.01171875,1135935,780894,606000,606000,0.533481229119624,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Staffordshire and Stoke on Trent",26,1.91138602385382,0.743729936425223,2.55805979626412,5,2371,0.997895622895623,15.528856413705,81.3130852835519,0.00877202155866793,71489.8080357143,0.00015313762644707,611.01171875,1135935,793918,619620,619620,0.545471351793897,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Suffolk and North East Essex",18,0.971980559283461,0.731407920127817,1.3423881570885,60,4,0.0625,8.87343352181571,72.8600234985352,0.0052164372588907,79116.2712053571,0.000197120653215929,237.883941650391,977887,626387,370032,370032,0.378399549232171,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Suffolk and North East Essex",19,0.96611617782985,0.659503614237145,1.48097676377468,38,20,0.344827586206897,10.6797582081386,77.4900817871094,0.00610893472496952,84709.4949776786,0.000123437069175582,237.883941650391,977887,655185,418145,418145,0.427600530531646,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Suffolk and North East Essex",20,1.07484159788144,0.652848388502423,1.64807756972514,11,22,0.666666666666667,10.2801054545811,79.0405491420201,0.00611247421641435,82557.5948660714,0.00021695249597542,237.883941650391,977887,682820,462071,462071,0.472519831023421,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Suffolk and North East Essex",21,1.2918408526853,0.689344011151829,1.87333893020713,13,21,0.617647058823529,10.0493278503418,78.2625449044364,0.00595404127878802,100387.108258929,4.94509791125911e-05,237.883941650391,977887,702254,501693,501693,0.513037804981557,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Suffolk and North East Essex",22,1.48265521868802,0.71672528870516,2.05007064693526,6,55,0.901639344262295,15.4382384163993,70.9620715550014,0.00764602402757321,103626.220982143,9.52996920854535e-05,237.883941650391,977887,715727,539927,539927,0.552136392037117,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Suffolk and North East Essex",23,1.55617277792292,0.728582843975486,2.1201921703709,8,133,0.943262411347518,17.0562460763114,68.9023219517299,0.00827932830101677,108049.347098214,1.99156808581133e-06,237.883941650391,977887,730562,564317,564317,0.577077924136429,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Suffolk and North East Essex",24,1.73545868844534,0.773076755792093,2.23804559568717,14,180,0.927835051546392,15.7238445281982,81.8492453438895,0.00907340832054615,80661.65625,0.000321617120594705,237.883941650391,977887,747346,580363,580363,0.593486773011606,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Suffolk and North East Essex",25,1.93409698166612,0.833143152332679,2.30931781529449,4,362,0.989071038251366,13.4567507335118,81.9487936837333,0.00793217468474593,83496.5892857143,0.000122098796039844,237.883941650391,977887,767247,595819,595819,0.609292280191883,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Suffolk and North East Essex",26,2.03884957263655,0.872154991058609,2.292826835465,8,784,0.98989898989899,14.9467479160854,85.7189603533064,0.00912180250244481,76391.2321428571,0.000107971040701419,237.883941650391,977887,778886,609793,609793,0.623582274843617,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Surrey Heartlands",18,1.01607107573697,0.682360191007487,1.4960145578288,14,14,0.5,9.2554509980338,70.8016640799386,0.00522142901484455,79915.0184151786,0.00014393643193346,1334.5263671875,806706,597253,293611,293611,0.363962831564411,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Surrey Heartlands",19,1.29109825213309,0.688924072775341,1.87077396666574,12,12,0.5,10.6914066587176,78.7936074393136,0.00619868614843914,81161.1233258929,0.000137277910003572,1334.5263671875,806706,618026,334982,334982,0.415246694582661,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Surrey Heartlands",20,1.61899064407984,0.712795174459952,2.26918897671363,8,37,0.822222222222222,10.2942276000977,79.3906217302595,0.00615916627326182,77346.8822544643,0.000236672600294696,1334.5263671875,806706,650446,381516,381516,0.472930658753003,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Surrey Heartlands",21,1.63015288493468,0.669626779006075,2.4391440145968,8,103,0.927927927927928,11.4872638157436,71.5310527256557,0.00594490267602461,97390.5323660714,4.02735222870305e-05,1334.5263671875,806706,676413,428973,428973,0.531758782009803,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Surrey Heartlands",22,1.36680757927709,0.56697186617514,2.39955979847375,26,232,0.89922480620155,15.8996635164533,71.0458101545061,0.00779970356130174,105018.396205357,6.09622149030693e-05,1334.5263671875,806706,696283,468857,468857,0.581199346478147,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Surrey Heartlands",23,1.40037398327681,0.547586068045295,2.55493175600936,7,279,0.975524475524476,16.3469345910209,75.141062600272,0.00857451391805496,102404.103794643,3.69178298460782e-06,1334.5263671875,806706,718634,501093,501093,0.621159381484705,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Surrey Heartlands",24,1.61554508142209,0.571056510037635,2.82267268879125,7,372,0.981530343007916,16.8503373009818,78.7133674621582,0.00934789223330361,78588.8289620536,0.000460481375699016,1334.5263671875,806706,741411,526264,526264,0.6523615790635,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Surrey Heartlands",25,1.55190824237357,0.561458209281068,2.73898762900819,2,711,0.997194950911641,14.2145447049822,78.3105566842215,0.00791933700176222,77305.61328125,0.000269073686370445,1334.5263671875,806706,761704,548124,548124,0.679459431316985,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Surrey Heartlands",26,1.57101917566685,0.578700251318034,2.68910943316456,0,1125,1,15.8377507073539,84.0543877737863,0.00943408640367644,72680.16796875,0.000165951585586299,1334.5263671875,806706,775251,572825,572825,0.710079012676241,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"Sussex and East Surrey",18,1.25210991844659,0.772127424149842,1.62739174962047,57,23,0.2875,9.41333675384521,71.0880906241281,0.00527526341777827,84756.8956473214,0.000138553988368325,486.284942626953,1874597,965937,534059,534059,0.284892699604235,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Sussex and East Surrey",19,1.44516608170029,0.74445483279758,1.94461701988906,44,29,0.397260273972603,10.5551711491176,81.3052073887416,0.006396597184773,88489.8482142857,0.000105091564234629,486.284942626953,1874597,998103,605528,605528,0.32301769393635,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Sussex and East Surrey",20,1.64437927263012,0.729432449960001,2.25698162930712,20,69,0.775280898876405,10.3943831580026,80.2162671770368,0.0062998602432864,81221.4330357143,0.000221202182209319,486.284942626953,1874597,1033118,680055,680055,0.362773972219096,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"Sussex and East Surrey",21,1.6226881441605,0.68037521243698,2.37704962549334,18,181,0.909547738693467,11.4092256001064,71.7516403198242,0.0059768664650619,104341.872767857,4.7262426148466e-05,486.284942626953,1874597,1065357,740434,740434,0.394983028352227,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"Sussex and East Surrey",22,1.49014127806596,0.615693604864385,2.40879934318096,19,317,0.943452380952381,15.5864636557443,71.3626005990165,0.00773056230640837,107642.950892857,7.20522059509676e-05,486.284942626953,1874597,1090246,789466,789466,0.42113905015318,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Sussex and East Surrey",23,1.52358303436425,0.602251280153335,2.49641657047511,20,482,0.960159362549801,15.182578086853,79.7001004900251,0.00851641774975828,109915.408482143,1.89317859979253e-06,486.284942626953,1874597,1114861,840246,840246,0.448227539039057,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Sussex and East Surrey",24,1.8122270380325,0.66323200890035,2.7224025604601,0,707,1,16.8527070454189,81.2861055646624,0.00970843806862831,89634.4162946429,0.000365357609932282,486.284942626953,1874597,1151372,875355,875355,0.466956364487941,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"Sussex and East Surrey",25,1.90044315576188,0.70432058319517,2.69694637151379,0,1444,1,14.023586000715,80.149303981236,0.00803487834387592,79328.6674107143,0.000280661230685641,486.284942626953,1874597,1183325,895104,895104,0.477491428824435,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"Sussex and East Surrey",26,1.95155123139073,0.731333581626404,2.65325454841087,6,2961,0.997977755308392,15.5556098393032,86.5356935773577,0.00959169744913067,77818.0362723214,0.000130672309491534,486.284942626953,1874597,1208686,924083,924083,0.49295021810021,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"The Black Country and West Birmingham",18,1.16723027872964,0.801651791067454,1.46752621136156,97,30,0.236220472440945,8.38074363980975,76.6594091142927,0.00524809753655323,69773.2049386161,0.000234594639031067,1513.19262695312,1769789,605817,288599,288599,0.163069721870799,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"The Black Country and West Birmingham",19,1.29675499143776,0.791437594868081,1.64299254285767,63,44,0.411214953271028,10.3611606870379,80.1889136178153,0.00606433162465692,78462.2126116071,0.000151432592247147,1513.19262695312,1769789,624709,336760,336760,0.190282570408111,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"The Black Country and West Birmingham",20,1.49493489684437,0.797031312088841,1.86627072674638,70,46,0.396551724137931,10.0911936078753,78.4663227626256,0.00588948765237417,74983.0228794643,0.00025381057119895,1513.19262695312,1769789,645737,386475,386475,0.218373489721091,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"The Black Country and West Birmingham",21,1.50933149054974,0.763898661502977,1.96796396218778,55,128,0.699453551912568,11.6325288500105,70.9159731183733,0.00594356476462313,85206.8264508929,7.18214305242628e-05,1513.19262695312,1769789,665059,434158,434158,0.245316249564214,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"The Black Country and West Birmingham",22,1.36550214106592,0.708706131453728,1.91458593583856,24,298,0.925465838509317,15.4547619138445,69.1594581604004,0.00749801870967661,102667.082589286,3.57053745614979e-05,1513.19262695312,1769789,678149,479771,479771,0.27108937845133,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"The Black Country and West Birmingham",23,1.46742094308853,0.738261691708451,1.97318192377346,16,343,0.955431754874652,16.2924974986485,71.6323781694685,0.00828458461910486,96258.4453125,7.59808717352785e-06,1513.19262695312,1769789,697061,518061,518061,0.292724725941906,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"The Black Country and West Birmingham",24,1.83216189381791,0.845029034764061,2.15919316564229,3,428,0.993039443155452,14.8498161860875,74.2116045270647,0.00775414505707366,79317.2706473214,0.000151439303668407,1513.19262695312,1769789,720168,540977,540977,0.305673162167919,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"The Black Country and West Birmingham",25,1.83155854322134,0.871890946177924,2.08812709617914,10,1034,0.990421455938697,13.4620928083147,76.2720129830497,0.00731594301760197,79555.0122767857,5.43962188593079e-05,1513.19262695312,1769789,740490,556629,556629,0.314517154304835,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"The Black Country and West Birmingham",26,1.87122804555366,0.899776665929824,2.04708737033956,20,1932,0.989754098360656,15.6077416283744,80.735103062221,0.00883892684110573,71974.9561941964,0.000142231485824595,1513.19262695312,1769789,751089,571799,571799,0.323088797591125,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
"West Yorkshire and Harrogate (Health and Care Partnership)",18,1.77733704919678,0.911586322610441,1.95163870523622,653,33,0.0481049562682216,7.46614122390747,80.4995814732143,0.00493813938062106,69388.3401227679,0.000315998622941801,696.902709960938,2521871,1192652,639973,639973,0.253769126176557,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"West Yorkshire and Harrogate (Health and Care Partnership)",19,1.96352916334016,0.89000243209432,2.20032414056509,608,100,0.141242937853107,9.95674773624965,82.1282795497349,0.00584121480850237,78745.4246651786,0.000163356207329863,696.902709960938,2521871,1243261,718593,718593,0.284944392476855,63.89,71.67,67.62,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"West Yorkshire and Harrogate (Health and Care Partnership)",20,1.9180269041003,0.812748678115597,2.35475283511444,606,309,0.337704918032787,9.4856424331665,80.792599269322,0.00561284074293716,69692.5178571429,0.000274342452030396,696.902709960938,2521871,1292265,806116,806116,0.319649974166006,58.33,68.54,64.05,100,63.89,63.89,71.67,71.67,67.62,67.62,100,100
"West Yorkshire and Harrogate (Health and Care Partnership)",21,1.81937403255274,0.738920823968071,2.45998014709574,503,589,0.539377289377289,11.2918932778495,78.6139602661133,0.00620960058378322,85855.8984375,8.48361661545433e-05,696.902709960938,2521871,1337660,892695,892695,0.3539812306022,58.33,68.54,64.05,100,58.33,63.89,68.54,71.67,64.05,67.62,100,100
"West Yorkshire and Harrogate (Health and Care Partnership)",22,1.5841636921446,0.663175773231938,2.38673624219679,340,1222,0.782330345710627,14.0037652424404,74.1490216936384,0.00706616602838039,102643.116071429,1.65044282961649e-05,696.902709960938,2521871,1377946,965223,965223,0.382740830121763,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"West Yorkshire and Harrogate (Health and Care Partnership)",23,1.44215315674065,0.630763169366155,2.2843978241159,212,2133,0.909594882729211,15.3272476196289,77.0331835065569,0.00817414399768625,92652.2260044643,2.34344157417711e-05,696.902709960938,2521871,1422372,1033368,1033368,0.409762434319598,58.33,68.54,64.05,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"West Yorkshire and Harrogate (Health and Care Partnership)",24,1.525727178508,0.661794567749311,2.30068655513583,70,2954,0.976851851851852,14.0916494641985,75.2193211146763,0.00725909581940089,80862.4654017857,5.61172275815076e-05,696.902709960938,2521871,1469718,1077696,1077696,0.427339859969047,55.1585714285714,67.2928571428571,62.6185714285714,100,58.33,58.33,68.54,68.54,64.05,64.05,100,100
"West Yorkshire and Harrogate (Health and Care Partnership)",25,1.44394282470954,0.663754550768351,2.17351161605671,64,4834,0.986933442221315,12.5010314668928,81.2990951538086,0.00719925135906254,66939.3462611607,0.00010971598476317,696.902709960938,2521871,1514250,1118523,1118523,0.44352903062845,52.78,66.67,61.9,100,55.1585714285714,58.33,67.2928571428571,68.54,62.6185714285714,64.05,100,100
"West Yorkshire and Harrogate (Health and Care Partnership)",26,1.45267342303066,0.677487782214769,2.14997302081789,48,7118,0.993301702483952,15.1452132633754,81.0484782627651,0.00834235615496125,84070.8420758929,0.000139638213340731,696.902709960938,2521871,1541541,1152564,1152564,0.457027342001236,52.78,66.67,61.9,100,52.78,55.1585714285714,66.67,67.2928571428571,61.9,62.6185714285714,100,100
